RootFolder,File,RelativePath,DateTime,DeleteFlag,DayTime,deployement_number,photo_camera_id,cougar,raven,magpie,coyote,golden_eagle,bald_eagle,wolf,fox,other_species,other_count,comment,
22-305_275,IMG_0093.JPG,275\DCIM, 2022-11-14 18:38:31,false,false,1,275,1,0,0,0,0,0,0,0,,0,,
22-305_275,IMG_0094.JPG,275\DCIM, 2022-11-14 18:38:33,false,false,1,275,1,0,0,0,0,0,0,0,,0,,
22-305_275,IMG_0095.JPG,275\DCIM, 2022-11-14 18:38:35,false,false,1,275,1,0,0,0,0,0,0,0,,0,,
22-305_275,IMG_0096.JPG,275\DCIM, 2022-11-14 18:39:29,false,false,1,275,1,0,0,0,0,0,0,0,,0,,
22-305_275,IMG_0097.JPG,275\DCIM, 2022-11-14 18:39:31,false,false,1,275,1,0,0,0,0,0,0,0,,0,,
22-305_275,IMG_0098.JPG,275\DCIM, 2022-11-14 18:39:33,false,false,1,275,1,0,0,0,0,0,0,0,,0,,
22-305_275,IMG_0099.JPG,275\DCIM, 2022-11-14 18:39:35,false,false,1,275,1,0,0,0,0,0,0,0,,0,,
22-305_275,IMG_0100.JPG,275\DCIM, 2022-11-14 18:39:37,false,false,1,275,1,0,0,0,0,0,0,0,,0,,
22-305_275,IMG_0101.JPG,275\DCIM, 2022-11-14 18:40:33,false,false,1,275,1,0,0,0,0,0,0,0,,0,,
22-305_275,IMG_0102.JPG,275\DCIM, 2022-11-14 18:40:34,false,false,1,275,1,0,0,0,0,0,0,0,,0,,
22-305_275,IMG_0103.JPG,275\DCIM, 2022-11-14 18:40:36,false,false,1,275,1,0,0,0,0,0,0,0,,0,,
22-305_275,IMG_0104.JPG,275\DCIM, 2022-11-14 18:40:38,false,false,1,275,1,0,0,0,0,0,0,0,,0,,
22-305_275,IMG_0105.JPG,275\DCIM, 2022-11-14 18:40:41,false,false,1,275,1,0,0,0,0,0,0,0,,0,,
22-305_275,IMG_0106.JPG,275\DCIM, 2022-11-14 18:41:46,false,false,1,275,1,0,0,0,0,0,0,0,,0,,
22-305_275,IMG_0107.JPG,275\DCIM, 2022-11-14 18:41:48,false,false,1,275,1,0,0,0,0,0,0,0,,0,,
22-305_275,IMG_0108.JPG,275\DCIM, 2022-11-14 18:41:50,false,false,1,275,1,0,0,0,0,0,0,0,,0,,
22-305_275,IMG_0109.JPG,275\DCIM, 2022-11-14 18:41:52,false,false,1,275,1,0,0,0,0,0,0,0,,0,,
22-305_275,IMG_0110.JPG,275\DCIM, 2022-11-14 18:41:54,false,false,1,275,1,0,0,0,0,0,0,0,,0,,
22-305_275,IMG_0111.JPG,275\DCIM, 2022-11-14 18:43:07,false,false,1,275,1,0,0,0,0,0,0,0,,0,,
22-305_275,IMG_0112.JPG,275\DCIM, 2022-11-14 18:43:08,false,false,1,275,1,0,0,0,0,0,0,0,,0,,
22-305_275,IMG_0113.JPG,275\DCIM, 2022-11-14 18:43:10,false,false,1,275,1,0,0,0,0,0,0,0,,0,,
22-305_275,IMG_0114.JPG,275\DCIM, 2022-11-14 18:43:12,false,false,1,275,1,0,0,0,0,0,0,0,,0,,
22-305_275,IMG_0115.JPG,275\DCIM, 2022-11-14 18:43:15,false,false,1,275,1,0,0,0,0,0,0,0,,0,,
22-305_275,IMG_0116.JPG,275\DCIM, 2022-11-14 18:44:09,false,false,1,275,1,0,0,0,0,0,0,0,,0,,
22-305_275,IMG_0117.JPG,275\DCIM, 2022-11-14 18:44:10,false,false,1,275,1,0,0,0,0,0,0,0,,0,,
22-305_275,IMG_0118.JPG,275\DCIM, 2022-11-14 18:44:12,false,false,1,275,1,0,0,0,0,0,0,0,,0,,
22-305_275,IMG_0119.JPG,275\DCIM, 2022-11-14 18:44:15,false,false,1,275,1,0,0,0,0,0,0,0,,0,,
22-305_275,IMG_0120.JPG,275\DCIM, 2022-11-14 18:44:17,false,false,1,275,1,0,0,0,0,0,0,0,,0,,
22-305_275,IMG_0121.JPG,275\DCIM, 2022-11-14 18:45:11,false,false,1,275,1,0,0,0,0,0,0,0,,0,,
22-305_275,IMG_0122.JPG,275\DCIM, 2022-11-14 18:45:12,false,false,1,275,1,0,0,0,0,0,0,0,,0,,
22-305_275,IMG_0123.JPG,275\DCIM, 2022-11-14 18:45:14,false,false,1,275,1,0,0,0,0,0,0,0,,0,,
22-305_275,IMG_0124.JPG,275\DCIM, 2022-11-14 18:45:16,false,false,1,275,1,0,0,0,0,0,0,0,,0,,
22-305_275,IMG_0125.JPG,275\DCIM, 2022-11-14 18:45:19,false,false,1,275,1,0,0,0,0,0,0,0,,0,,
22-305_275,IMG_0126.JPG,275\DCIM, 2022-11-14 18:46:18,false,false,1,275,1,0,0,0,0,0,0,0,,0,,
22-305_275,IMG_0127.JPG,275\DCIM, 2022-11-14 18:46:20,false,false,1,275,1,0,0,0,0,0,0,0,,0,,
22-305_275,IMG_0128.JPG,275\DCIM, 2022-11-14 18:46:22,false,false,1,275,1,0,0,0,0,0,0,0,,0,,
22-305_275,IMG_0129.JPG,275\DCIM, 2022-11-14 18:46:24,false,false,1,275,1,0,0,0,0,0,0,0,,0,,
22-305_275,IMG_0130.JPG,275\DCIM, 2022-11-14 18:46:26,false,false,1,275,1,0,0,0,0,0,0,0,,0,,
22-305_275,IMG_0131.JPG,275\DCIM, 2022-11-14 18:48:15,false,false,1,275,1,0,0,0,0,0,0,0,,0,,
22-305_275,IMG_0132.JPG,275\DCIM, 2022-11-14 18:48:16,false,false,1,275,1,0,0,0,0,0,0,0,,0,,
22-305_275,IMG_0133.JPG,275\DCIM, 2022-11-14 18:48:18,false,false,1,275,1,0,0,0,0,0,0,0,,0,,
22-305_275,IMG_0134.JPG,275\DCIM, 2022-11-14 18:48:21,false,false,1,275,1,0,0,0,0,0,0,0,,0,,
22-305_275,IMG_0135.JPG,275\DCIM, 2022-11-14 18:48:23,false,false,1,275,1,0,0,0,0,0,0,0,,0,,
22-305_275,IMG_0136.JPG,275\DCIM, 2022-11-14 18:49:34,false,false,1,275,1,0,0,0,0,0,0,0,,0,,
22-305_275,IMG_0137.JPG,275\DCIM, 2022-11-14 18:49:35,false,false,1,275,1,0,0,0,0,0,0,0,,0,,
22-305_275,IMG_0138.JPG,275\DCIM, 2022-11-14 18:49:37,false,false,1,275,1,0,0,0,0,0,0,0,,0,,
22-305_275,IMG_0139.JPG,275\DCIM, 2022-11-14 18:49:39,false,false,1,275,1,0,0,0,0,0,0,0,,0,,
22-305_275,IMG_0140.JPG,275\DCIM, 2022-11-14 18:49:42,false,false,1,275,1,0,0,0,0,0,0,0,,0,,
22-305_275,IMG_0141.JPG,275\DCIM, 2022-11-14 18:50:43,false,false,1,275,1,0,0,0,0,0,0,0,,0,,
22-305_275,IMG_0142.JPG,275\DCIM, 2022-11-14 18:50:45,false,false,1,275,1,0,0,0,0,0,0,0,,0,,
22-305_275,IMG_0143.JPG,275\DCIM, 2022-11-14 18:50:47,false,false,1,275,1,0,0,0,0,0,0,0,,0,,
22-305_275,IMG_0144.JPG,275\DCIM, 2022-11-14 18:50:49,false,false,1,275,1,0,0,0,0,0,0,0,,0,,
22-305_275,IMG_0145.JPG,275\DCIM, 2022-11-14 18:50:51,false,false,1,275,1,0,0,0,0,0,0,0,,0,,
22-305_275,IMG_0146.JPG,275\DCIM, 2022-11-14 18:52:40,false,false,1,275,1,0,0,0,0,0,0,0,,0,,
22-305_275,IMG_0147.JPG,275\DCIM, 2022-11-14 18:52:41,false,false,1,275,1,0,0,0,0,0,0,0,,0,,
22-305_275,IMG_0148.JPG,275\DCIM, 2022-11-14 18:52:44,false,false,1,275,1,0,0,0,0,0,0,0,,0,,
22-305_275,IMG_0149.JPG,275\DCIM, 2022-11-14 18:52:46,false,false,1,275,1,0,0,0,0,0,0,0,,0,,
22-305_275,IMG_0150.JPG,275\DCIM, 2022-11-14 18:52:48,false,false,1,275,1,0,0,0,0,0,0,0,,0,,
22-305_275,IMG_0151.JPG,275\DCIM, 2022-11-14 18:53:42,false,false,1,275,1,0,0,0,0,0,0,0,,0,,
22-305_275,IMG_0152.JPG,275\DCIM, 2022-11-14 18:53:44,false,false,1,275,1,0,0,0,0,0,0,0,,0,,
22-305_275,IMG_0153.JPG,275\DCIM, 2022-11-14 18:53:46,false,false,1,275,1,0,0,0,0,0,0,0,,0,,
22-305_275,IMG_0154.JPG,275\DCIM, 2022-11-14 18:53:48,false,false,1,275,1,0,0,0,0,0,0,0,,0,,
22-305_275,IMG_0155.JPG,275\DCIM, 2022-11-14 18:53:51,false,false,1,275,1,0,0,0,0,0,0,0,,0,,
22-305_275,IMG_0156.JPG,275\DCIM, 2022-11-14 18:54:49,false,false,1,275,1,0,0,0,0,0,0,0,,0,,
22-305_275,IMG_0157.JPG,275\DCIM, 2022-11-14 18:54:50,false,false,1,275,1,0,0,0,0,0,0,0,,0,,
22-305_275,IMG_0158.JPG,275\DCIM, 2022-11-14 18:54:52,false,false,1,275,1,0,0,0,0,0,0,0,,0,,
22-305_275,IMG_0159.JPG,275\DCIM, 2022-11-14 18:54:55,false,false,1,275,1,0,0,0,0,0,0,0,,0,,
22-305_275,IMG_0160.JPG,275\DCIM, 2022-11-14 18:54:57,false,false,1,275,1,0,0,0,0,0,0,0,,0,,
22-305_275,IMG_0161.JPG,275\DCIM, 2022-11-14 18:55:51,false,false,1,275,1,0,0,0,0,0,0,0,,0,,
22-305_275,IMG_0162.JPG,275\DCIM, 2022-11-14 18:55:52,false,false,1,275,1,0,0,0,0,0,0,0,,0,,
22-305_275,IMG_0163.JPG,275\DCIM, 2022-11-14 18:55:54,false,false,1,275,1,0,0,0,0,0,0,0,,0,,
22-305_275,IMG_0164.JPG,275\DCIM, 2022-11-14 18:55:56,false,false,1,275,1,0,0,0,0,0,0,0,,0,,
22-305_275,IMG_0165.JPG,275\DCIM, 2022-11-14 18:55:59,false,false,1,275,1,0,0,0,0,0,0,0,,0,,
22-305_275,IMG_0166.JPG,275\DCIM, 2022-11-14 18:57:01,false,false,1,275,1,0,0,0,0,0,0,0,,0,,
22-305_275,IMG_0167.JPG,275\DCIM, 2022-11-14 18:57:03,false,false,1,275,1,0,0,0,0,0,0,0,,0,,
22-305_275,IMG_0168.JPG,275\DCIM, 2022-11-14 18:57:05,false,false,1,275,1,0,0,0,0,0,0,0,,0,,
22-305_275,IMG_0169.JPG,275\DCIM, 2022-11-14 18:57:07,false,false,1,275,1,0,0,0,0,0,0,0,,0,,
22-305_275,IMG_0170.JPG,275\DCIM, 2022-11-14 18:57:10,false,false,1,275,1,0,0,0,0,0,0,0,,0,,
22-305_275,IMG_0171.JPG,275\DCIM, 2022-11-14 18:59:29,false,false,1,275,1,0,0,0,0,0,0,0,,0,,
22-305_275,IMG_0172.JPG,275\DCIM, 2022-11-14 18:59:30,false,false,1,275,1,0,0,0,0,0,0,0,,0,,
22-305_275,IMG_0173.JPG,275\DCIM, 2022-11-14 18:59:33,false,false,1,275,1,0,0,0,0,0,0,0,,0,,
22-305_275,IMG_0174.JPG,275\DCIM, 2022-11-14 18:59:35,false,false,1,275,1,0,0,0,0,0,0,0,,0,,
22-305_275,IMG_0175.JPG,275\DCIM, 2022-11-14 18:59:37,false,false,1,275,1,0,0,0,0,0,0,0,,0,,
22-305_275,IMG_0176.JPG,275\DCIM, 2022-11-14 19:00:31,false,false,1,275,1,0,0,0,0,0,0,0,,0,,
22-305_275,IMG_0177.JPG,275\DCIM, 2022-11-14 19:00:33,false,false,1,275,1,0,0,0,0,0,0,0,,0,,
22-305_275,IMG_0178.JPG,275\DCIM, 2022-11-14 19:00:35,false,false,1,275,1,0,0,0,0,0,0,0,,0,,
22-305_275,IMG_0179.JPG,275\DCIM, 2022-11-14 19:00:37,false,false,1,275,1,0,0,0,0,0,0,0,,0,,
22-305_275,IMG_0180.JPG,275\DCIM, 2022-11-14 19:00:39,false,false,1,275,1,0,0,0,0,0,0,0,,0,,
22-305_275,IMG_0181.JPG,275\DCIM, 2022-11-14 19:01:33,false,false,1,275,1,0,0,0,0,0,0,0,,0,,
22-305_275,IMG_0182.JPG,275\DCIM, 2022-11-14 19:01:34,false,false,1,275,1,0,0,0,0,0,0,0,,0,,
22-305_275,IMG_0183.JPG,275\DCIM, 2022-11-14 19:01:36,false,false,1,275,1,0,0,0,0,0,0,0,,0,,
22-305_275,IMG_0184.JPG,275\DCIM, 2022-11-14 19:01:39,false,false,1,275,1,0,0,0,0,0,0,0,,0,,
22-305_275,IMG_0185.JPG,275\DCIM, 2022-11-14 19:01:41,false,false,1,275,1,0,0,0,0,0,0,0,,0,,
22-305_275,IMG_0186.JPG,275\DCIM, 2022-11-14 19:02:36,false,false,1,275,1,0,0,0,0,0,0,0,,0,,
22-305_275,IMG_0187.JPG,275\DCIM, 2022-11-14 19:02:38,false,false,1,275,1,0,0,0,0,0,0,0,,0,,
22-305_275,IMG_0188.JPG,275\DCIM, 2022-11-14 19:02:40,false,false,1,275,1,0,0,0,0,0,0,0,,0,,
22-305_275,IMG_0189.JPG,275\DCIM, 2022-11-14 19:02:42,false,false,1,275,1,0,0,0,0,0,0,0,,0,,
22-305_275,IMG_0190.JPG,275\DCIM, 2022-11-14 19:02:44,false,false,1,275,1,0,0,0,0,0,0,0,,0,,
