RootFolder,File,RelativePath,DateTime,DayTime,deployement_number,photo_camera_id,cougar,raven,magpie,coyote,golden_eagle,bald_eagle,wolf,fox,other_species,other_count,comment
23-002_256_V,IMG_0001.MP4,DCIM\100_BTCF, 2023-01-09 10:48:52,TRUE,2,256,0,0,0,0,0,0,0,0,,0,setup
23-002_256_V,IMG_0002.MP4,DCIM\100_BTCF, 2023-01-09 10:50:16,TRUE,2,256,0,0,0,0,0,0,0,0,,0,setup
23-002_256_V,IMG_0003.MP4,DCIM\100_BTCF, 2023-01-09 10:51:07,TRUE,2,256,0,0,0,0,0,0,0,0,,0,setup
23-002_256_V,IMG_0004.MP4,DCIM\100_BTCF, 2023-01-09 11:04:50,TRUE,2,256,0,0,0,0,0,0,0,0,,0,setup
23-002_256_V,IMG_0005.MP4,DCIM\100_BTCF, 2023-01-09 11:05:44,TRUE,2,256,0,0,0,0,0,0,0,0,,0,setup
23-002_256_V,IMG_0006.MP4,DCIM\100_BTCF, 2023-01-09 11:11:20,TRUE,2,256,0,0,0,0,0,0,0,0,,0,setup
23-002_256_V,IMG_0007.MP4,DCIM\100_BTCF, 2023-01-09 11:12:44,TRUE,2,256,0,0,0,0,0,0,0,0,,0,setup
23-002_256_V,IMG_0008.MP4,DCIM\100_BTCF, 2023-01-09 11:14:12,TRUE,2,256,0,0,0,0,0,0,0,0,,0,setup
23-002_256_V,IMG_0009.MP4,DCIM\100_BTCF, 2023-01-09 11:15:48,TRUE,2,256,0,0,0,0,0,0,0,0,,0,setup
23-002_256_V,IMG_0010.MP4,DCIM\100_BTCF, 2023-01-09 11:17:36,TRUE,2,256,0,0,0,0,0,0,0,0,,0,setup
23-002_256_V,IMG_0011.MP4,DCIM\100_BTCF, 2023-01-09 11:31:54,TRUE,2,256,0,0,2,0,0,0,0,0,,0,
23-002_256_V,IMG_0012.MP4,DCIM\100_BTCF, 2023-01-09 11:33:30,TRUE,2,256,0,0,8,0,0,0,0,0,,0,
23-002_256_V,IMG_0013.MP4,DCIM\100_BTCF, 2023-01-09 11:39:38,TRUE,2,256,0,0,4,0,0,0,0,0,,0,
23-002_256_V,IMG_0014.MP4,DCIM\100_BTCF, 2023-01-09 11:41:12,TRUE,2,256,0,0,10,0,0,0,0,0,,0,
23-002_256_V,IMG_0015.MP4,DCIM\100_BTCF, 2023-01-09 11:45:32,TRUE,2,256,0,0,10,0,0,0,0,0,,0,
23-002_256_V,IMG_0016.MP4,DCIM\100_BTCF, 2023-01-09 11:49:32,TRUE,2,256,0,0,8,0,0,0,0,0,,0,
23-002_256_V,IMG_0017.MP4,DCIM\100_BTCF, 2023-01-09 11:51:36,TRUE,2,256,0,0,7,0,0,0,0,0,,0,
23-002_256_V,IMG_0018.MP4,DCIM\100_BTCF, 2023-01-09 11:53:46,TRUE,2,256,0,0,13,0,0,0,0,0,,0,
23-002_256_V,IMG_0019.MP4,DCIM\100_BTCF, 2023-01-09 11:55:13,TRUE,2,256,0,0,14,0,0,0,0,0,,0,
23-002_256_V,IMG_0020.MP4,DCIM\100_BTCF, 2023-01-09 11:59:22,TRUE,2,256,0,0,13,0,0,0,0,0,,0,
23-002_256_V,IMG_0021.MP4,DCIM\100_BTCF, 2023-01-09 12:03:32,TRUE,2,256,0,0,9,0,0,0,0,0,,0,
23-002_256_V,IMG_0022.MP4,DCIM\100_BTCF, 2023-01-09 12:05:46,TRUE,2,256,0,0,10,0,0,0,0,0,,0,
23-002_256_V,IMG_0023.MP4,DCIM\100_BTCF, 2023-01-09 12:07:14,TRUE,2,256,0,0,11,0,0,0,0,0,,0,
23-002_256_V,IMG_0024.MP4,DCIM\100_BTCF, 2023-01-09 12:09:18,TRUE,2,256,0,0,12,0,0,0,0,0,,0,
23-002_256_V,IMG_0025.MP4,DCIM\100_BTCF, 2023-01-09 12:11:48,TRUE,2,256,0,0,11,0,0,0,0,0,,0,
23-002_256_V,IMG_0026.MP4,DCIM\100_BTCF, 2023-01-09 12:13:22,TRUE,2,256,0,0,11,0,0,0,0,0,,0,
23-002_256_V,IMG_0027.MP4,DCIM\100_BTCF, 2023-01-09 12:15:48,TRUE,2,256,0,0,12,0,0,0,0,0,,0,
23-002_256_V,IMG_0028.MP4,DCIM\100_BTCF, 2023-01-09 12:20:52,TRUE,2,256,0,0,11,0,0,0,0,0,,0,
23-002_256_V,IMG_0029.MP4,DCIM\100_BTCF, 2023-01-09 12:22:16,TRUE,2,256,0,0,8,0,0,0,0,0,,0,
23-002_256_V,IMG_0030.MP4,DCIM\100_BTCF, 2023-01-09 12:24:00,TRUE,2,256,0,0,10,0,0,0,0,0,,0,
23-002_256_V,IMG_0031.MP4,DCIM\100_BTCF, 2023-01-09 12:26:30,TRUE,2,256,0,0,11,0,0,0,0,0,,0,
23-002_256_V,IMG_0032.MP4,DCIM\100_BTCF, 2023-01-09 12:27:58,TRUE,2,256,0,0,9,0,0,0,0,0,,0,
23-002_256_V,IMG_0033.MP4,DCIM\100_BTCF, 2023-01-09 12:30:00,TRUE,2,256,0,0,9,0,0,0,0,0,,0,
23-002_256_V,IMG_0034.MP4,DCIM\100_BTCF, 2023-01-09 12:32:24,TRUE,2,256,0,0,8,0,0,0,0,0,,0,
23-002_256_V,IMG_0035.MP4,DCIM\100_BTCF, 2023-01-09 12:35:38,TRUE,2,256,0,0,10,0,0,0,0,0,,0,
23-002_256_V,IMG_0036.MP4,DCIM\100_BTCF, 2023-01-09 12:39:22,TRUE,2,256,0,0,11,0,0,0,0,0,,0,
23-002_256_V,IMG_0037.MP4,DCIM\100_BTCF, 2023-01-09 12:43:40,TRUE,2,256,0,0,11,0,0,0,0,0,,0,
23-002_256_V,IMG_0038.MP4,DCIM\100_BTCF, 2023-01-09 12:47:02,TRUE,2,256,0,0,9,0,0,0,0,0,,0,
23-002_256_V,IMG_0039.MP4,DCIM\100_BTCF, 2023-01-09 12:48:58,TRUE,2,256,0,0,13,0,0,0,0,0,,0,
23-002_256_V,IMG_0040.MP4,DCIM\100_BTCF, 2023-01-09 12:50:26,TRUE,2,256,0,0,12,0,0,0,0,0,,0,
23-002_256_V,IMG_0041.MP4,DCIM\100_BTCF, 2023-01-09 13:00:46,TRUE,2,256,0,0,12,0,0,0,0,0,,0,
23-002_256_V,IMG_0042.MP4,DCIM\100_BTCF, 2023-01-09 13:02:18,TRUE,2,256,0,0,10,0,0,0,0,0,,0,
23-002_256_V,IMG_0043.MP4,DCIM\100_BTCF, 2023-01-09 13:06:03,TRUE,2,256,0,0,8,0,0,0,0,0,,0,
23-002_256_V,IMG_0044.MP4,DCIM\100_BTCF, 2023-01-09 13:07:34,TRUE,2,256,0,0,11,0,0,0,0,0,,0,
23-002_256_V,IMG_0045.MP4,DCIM\100_BTCF, 2023-01-09 13:09:58,TRUE,2,256,0,0,13,0,0,0,0,0,,0,
23-002_256_V,IMG_0046.MP4,DCIM\100_BTCF, 2023-01-09 13:14:46,TRUE,2,256,0,0,14,0,0,0,0,0,,0,
23-002_256_V,IMG_0047.MP4,DCIM\100_BTCF, 2023-01-09 13:19:08,TRUE,2,256,0,0,13,0,0,0,0,0,,0,
23-002_256_V,IMG_0048.MP4,DCIM\100_BTCF, 2023-01-09 13:21:00,TRUE,2,256,0,0,11,0,0,0,0,0,,0,
23-002_256_V,IMG_0049.MP4,DCIM\100_BTCF, 2023-01-09 13:25:30,TRUE,2,256,0,0,0,0,0,0,0,0,,0,
23-002_256_V,IMG_0050.MP4,DCIM\100_BTCF, 2023-01-09 13:27:52,TRUE,2,256,0,0,13,0,0,0,0,0,,0,
23-002_256_V,IMG_0051.MP4,DCIM\100_BTCF, 2023-01-09 13:31:24,TRUE,2,256,0,0,10,0,0,0,0,0,,0,
23-002_256_V,IMG_0052.MP4,DCIM\100_BTCF, 2023-01-09 13:34:58,TRUE,2,256,0,0,9,0,1,0,0,0,,0,
23-002_256_V,IMG_0053.MP4,DCIM\100_BTCF, 2023-01-09 13:39:06,TRUE,2,256,0,0,8,0,1,0,0,0,,0,
23-002_256_V,IMG_0054.MP4,DCIM\100_BTCF, 2023-01-09 13:40:42,TRUE,2,256,0,0,8,0,1,0,0,0,,0,
23-002_256_V,IMG_0055.MP4,DCIM\100_BTCF, 2023-01-09 13:43:48,TRUE,2,256,0,0,7,0,1,0,0,0,,0,
23-002_256_V,IMG_0056.MP4,DCIM\100_BTCF, 2023-01-09 13:47:56,TRUE,2,256,0,0,13,0,1,0,0,0,,0,
23-002_256_V,IMG_0057.MP4,DCIM\100_BTCF, 2023-01-09 13:55:16,TRUE,2,256,0,0,7,0,1,0,0,0,,0,
23-002_256_V,IMG_0058.MP4,DCIM\100_BTCF, 2023-01-09 14:00:54,TRUE,2,256,0,0,9,0,1,0,0,0,,0,
23-002_256_V,IMG_0059.MP4,DCIM\100_BTCF, 2023-01-09 14:02:18,TRUE,2,256,0,0,11,0,1,0,0,0,,0,
23-002_256_V,IMG_0060.MP4,DCIM\100_BTCF, 2023-01-09 14:04:36,TRUE,2,256,0,0,13,0,1,0,0,0,,0,
23-002_256_V,IMG_0061.MP4,DCIM\100_BTCF, 2023-01-09 14:06:00,TRUE,2,256,0,0,12,0,1,0,0,0,,0,
23-002_256_V,IMG_0062.MP4,DCIM\100_BTCF, 2023-01-09 14:09:16,TRUE,2,256,0,0,9,0,1,0,0,0,,0,
23-002_256_V,IMG_0063.MP4,DCIM\100_BTCF, 2023-01-09 14:11:18,TRUE,2,256,0,0,11,0,1,0,0,0,,0,
23-002_256_V,IMG_0064.MP4,DCIM\100_BTCF, 2023-01-09 14:12:46,TRUE,2,256,0,0,12,0,1,0,0,0,,0,
23-002_256_V,IMG_0065.MP4,DCIM\100_BTCF, 2023-01-09 14:14:20,TRUE,2,256,0,0,11,0,1,0,0,0,,0,
23-002_256_V,IMG_0066.MP4,DCIM\100_BTCF, 2023-01-09 14:15:58,TRUE,2,256,0,0,13,0,1,0,0,0,,0,
23-002_256_V,IMG_0067.MP4,DCIM\100_BTCF, 2023-01-09 14:18:06,TRUE,2,256,0,0,10,0,2,0,0,0,,0,
23-002_256_V,IMG_0068.MP4,DCIM\100_BTCF, 2023-01-09 14:25:50,TRUE,2,256,0,0,6,0,2,0,0,0,,0,
23-002_256_V,IMG_0069.MP4,DCIM\100_BTCF, 2023-01-09 14:28:14,TRUE,2,256,0,0,5,0,2,0,0,0,,0,
23-002_256_V,IMG_0070.MP4,DCIM\100_BTCF, 2023-01-09 14:30:26,TRUE,2,256,0,0,4,0,2,0,0,0,,0,
23-002_256_V,IMG_0071.MP4,DCIM\100_BTCF, 2023-01-09 14:32:48,TRUE,2,256,0,0,10,0,1,0,0,0,,0,
23-002_256_V,IMG_0072.MP4,DCIM\100_BTCF, 2023-01-09 14:34:24,TRUE,2,256,0,0,13,0,1,0,0,0,,0,
23-002_256_V,IMG_0073.MP4,DCIM\100_BTCF, 2023-01-09 14:35:48,TRUE,2,256,0,0,16,0,1,0,0,0,,0,
23-002_256_V,IMG_0074.MP4,DCIM\100_BTCF, 2023-01-09 14:39:44,TRUE,2,256,0,0,13,0,1,0,0,0,,0,
23-002_256_V,IMG_0075.MP4,DCIM\100_BTCF, 2023-01-09 14:43:14,TRUE,2,256,0,0,14,0,1,0,0,0,,0,
23-002_256_V,IMG_0076.MP4,DCIM\100_BTCF, 2023-01-09 14:44:52,TRUE,2,256,0,0,13,0,1,0,0,0,,0,
23-002_256_V,IMG_0077.MP4,DCIM\100_BTCF, 2023-01-09 14:46:26,TRUE,2,256,0,0,14,0,1,0,0,0,,0,
23-002_256_V,IMG_0078.MP4,DCIM\100_BTCF, 2023-01-09 14:48:54,TRUE,2,256,0,0,11,0,1,0,0,0,,0,
23-002_256_V,IMG_0079.MP4,DCIM\100_BTCF, 2023-01-09 14:50:38,TRUE,2,256,0,0,11,0,1,0,0,0,,0,
23-002_256_V,IMG_0080.MP4,DCIM\100_BTCF, 2023-01-09 14:52:32,TRUE,2,256,0,0,17,0,0,0,0,0,,0,
23-002_256_V,IMG_0081.MP4,DCIM\100_BTCF, 2023-01-09 14:54:22,TRUE,2,256,0,0,18,0,0,0,0,0,,0,
23-002_256_V,IMG_0082.MP4,DCIM\100_BTCF, 2023-01-09 14:58:18,TRUE,2,256,0,0,11,0,0,0,0,0,,0,
23-002_256_V,IMG_0083.MP4,DCIM\100_BTCF, 2023-01-09 15:00:22,TRUE,2,256,0,0,15,0,0,0,0,0,,0,
23-002_256_V,IMG_0084.MP4,DCIM\100_BTCF, 2023-01-09 15:04:02,TRUE,2,256,0,0,16,0,0,0,0,0,,0,
23-002_256_V,IMG_0085.MP4,DCIM\100_BTCF, 2023-01-09 15:07:00,TRUE,2,256,0,0,15,0,0,0,0,0,,0,
23-002_256_V,IMG_0086.MP4,DCIM\100_BTCF, 2023-01-09 15:10:18,TRUE,2,256,0,0,18,0,0,0,0,0,,0,
23-002_256_V,IMG_0087.MP4,DCIM\100_BTCF, 2023-01-09 15:16:52,TRUE,2,256,0,0,16,0,0,0,0,0,,0,
23-002_256_V,IMG_0088.MP4,DCIM\100_BTCF, 2023-01-09 15:21:13,TRUE,2,256,0,0,14,0,0,0,0,0,,0,
23-002_256_V,IMG_0089.MP4,DCIM\100_BTCF, 2023-01-09 15:24:32,TRUE,2,256,0,0,11,0,0,0,0,0,,0,
23-002_256_V,IMG_0090.MP4,DCIM\100_BTCF, 2023-01-09 15:26:32,TRUE,2,256,0,0,12,0,0,0,0,0,,0,
23-002_256_V,IMG_0091.MP4,DCIM\100_BTCF, 2023-01-09 15:28:20,TRUE,2,256,1,0,1,0,0,0,0,0,,0,
23-002_256_V,IMG_0092.MP4,DCIM\100_BTCF, 2023-01-09 15:34:50,TRUE,2,256,0,0,5,0,0,0,0,0,,0,
23-002_256_V,IMG_0093.MP4,DCIM\100_BTCF, 2023-01-09 15:36:20,TRUE,2,256,0,0,7,0,0,0,0,0,,0,
23-002_256_V,IMG_0094.MP4,DCIM\100_BTCF, 2023-01-09 15:38:32,TRUE,2,256,0,0,9,0,0,0,0,0,,0,
23-002_256_V,IMG_0095.MP4,DCIM\100_BTCF, 2023-01-09 15:44:55,TRUE,2,256,0,0,7,0,0,0,0,0,,0,
23-002_256_V,IMG_0096.MP4,DCIM\100_BTCF, 2023-01-09 15:49:14,TRUE,2,256,0,0,12,0,0,0,0,0,,0,
23-002_256_V,IMG_0097.MP4,DCIM\100_BTCF, 2023-01-09 15:55:54,TRUE,2,256,0,0,12,0,0,0,0,0,,0,
23-002_256_V,IMG_0098.MP4,DCIM\100_BTCF, 2023-01-09 15:57:56,TRUE,2,256,0,0,14,0,0,0,0,0,,0,
23-002_256_V,IMG_0099.MP4,DCIM\100_BTCF, 2023-01-09 16:04:12,TRUE,2,256,0,0,14,0,0,0,0,0,,0,
23-002_256_V,IMG_0100.MP4,DCIM\100_BTCF, 2023-01-09 16:08:20,TRUE,2,256,0,0,11,0,0,0,0,0,,0,
23-002_256_V,IMG_0101.MP4,DCIM\100_BTCF, 2023-01-09 16:13:12,TRUE,2,256,0,0,12,0,0,0,0,0,,0,
23-002_256_V,IMG_0102.MP4,DCIM\100_BTCF, 2023-01-09 16:20:46,TRUE,2,256,0,0,12,0,0,0,0,0,,0,
23-002_256_V,IMG_0103.MP4,DCIM\100_BTCF, 2023-01-09 16:31:10,TRUE,2,256,0,0,13,0,0,0,0,0,,0,
23-002_256_V,IMG_0104.MP4,DCIM\100_BTCF, 2023-01-09 16:32:50,TRUE,2,256,0,0,17,0,0,0,0,0,,0,
23-002_256_V,IMG_0105.MP4,DCIM\100_BTCF, 2023-01-09 16:36:06,TRUE,2,256,0,0,14,0,0,0,0,0,,0,
23-002_256_V,IMG_0106.MP4,DCIM\100_BTCF, 2023-01-09 16:42:58,TRUE,2,256,0,0,9,0,0,0,0,0,,0,
23-002_256_V,IMG_0107.MP4,DCIM\100_BTCF, 2023-01-09 16:48:32,TRUE,2,256,0,0,13,0,0,0,0,0,,0,
23-002_256_V,IMG_0108.MP4,DCIM\100_BTCF, 2023-01-09 16:51:26,TRUE,2,256,0,0,8,0,1,0,0,0,,0,
23-002_256_V,IMG_0109.MP4,DCIM\100_BTCF, 2023-01-09 17:35:14,FALSE,2,256,0,0,0,0,0,0,0,1,,0,
23-002_256_V,IMG_0110.MP4,DCIM\100_BTCF, 2023-01-09 17:48:16,FALSE,2,256,0,0,0,0,0,0,0,1,,0,
23-002_256_V,IMG_0111.MP4,DCIM\100_BTCF, 2023-01-09 17:51:08,FALSE,2,256,0,0,0,0,0,0,0,2,,0,
23-002_256_V,IMG_0112.MP4,DCIM\100_BTCF, 2023-01-09 17:54:52,FALSE,2,256,0,0,0,0,0,0,0,2,,0,
23-002_256_V,IMG_0113.MP4,DCIM\100_BTCF, 2023-01-09 17:59:06,FALSE,2,256,0,0,0,0,0,0,0,0,,0,
23-002_256_V,IMG_0114.MP4,DCIM\100_BTCF, 2023-01-09 18:01:10,FALSE,2,256,0,0,0,0,0,0,0,1,,0,
23-002_256_V,IMG_0115.MP4,DCIM\100_BTCF, 2023-01-09 18:15:52,FALSE,2,256,0,0,0,0,0,0,0,2,,0,
23-002_256_V,IMG_0116.MP4,DCIM\100_BTCF, 2023-01-09 18:20:56,FALSE,2,256,0,0,0,0,0,0,0,2,,0,
23-002_256_V,IMG_0117.MP4,DCIM\100_BTCF, 2023-01-09 18:53:48,FALSE,2,256,0,0,0,0,0,0,0,1,,0,
23-002_256_V,IMG_0118.MP4,DCIM\100_BTCF, 2023-01-09 18:56:32,FALSE,2,256,1,0,0,0,0,0,0,0,,0,
23-002_256_V,IMG_0119.MP4,DCIM\100_BTCF, 2023-01-09 20:21:44,FALSE,2,256,1,0,0,0,0,0,0,0,,0,
23-002_256_V,IMG_0120.MP4,DCIM\100_BTCF, 2023-01-09 21:10:28,FALSE,2,256,1,0,0,0,0,0,0,0,,0,
23-002_256_V,IMG_0121.MP4,DCIM\100_BTCF, 2023-01-09 21:11:52,FALSE,2,256,1,0,0,0,0,0,0,0,,0,
23-002_256_V,IMG_0122.MP4,DCIM\100_BTCF, 2023-01-09 21:39:58,FALSE,2,256,0,0,0,0,0,0,0,1,,0,
23-002_256_V,IMG_0123.MP4,DCIM\100_BTCF, 2023-01-09 21:45:34,FALSE,2,256,0,0,0,0,0,0,0,1,,0,
23-002_256_V,IMG_0124.MP4,DCIM\100_BTCF, 2023-01-09 21:50:30,FALSE,2,256,0,0,0,0,0,0,0,2,,0,
23-002_256_V,IMG_0125.MP4,DCIM\100_BTCF, 2023-01-09 21:54:06,FALSE,2,256,0,0,0,0,0,0,0,2,,0,
