RootFolder,File,RelativePath,DateTime,DayTime,deployement_number,photo_camera_id,cougar,raven,magpie,coyote,golden_eagle,bald_eagle,wolf,fox,other_species,other_count,comment
24-008_292,IMG_0050.MP4,292, 2024-01-24 23:08:58,TRUE,8,292,0,0,0,0,0,0,0,1,,0,
24-008_292,IMG_0051.MP4,292, 2024-01-25 02:26:16,TRUE,8,292,0,0,0,0,0,0,0,1,,0,
24-008_292,IMG_0052.MP4,292, 2024-01-25 04:40:06,TRUE,8,292,0,0,0,0,0,0,0,1,,0,
24-008_292,IMG_0053.MP4,292, 2024-01-25 07:11:26,TRUE,8,292,0,0,2,0,0,0,0,0,,0,
24-008_292,IMG_0054.MP4,292, 2024-01-25 08:27:46,TRUE,8,292,0,1,0,0,0,0,0,0,,0,
24-008_292,IMG_0055.MP4,292, 2024-01-25 08:33:30,TRUE,8,292,0,1,0,0,0,0,0,0,,0,
24-008_292,IMG_0056.MP4,292, 2024-01-25 08:36:44,TRUE,8,292,0,1,0,0,0,0,0,0,,0,
24-008_292,IMG_0057.MP4,292, 2024-01-25 08:48:32,TRUE,8,292,0,1,1,0,0,0,0,0,,0,
24-008_292,IMG_0058.MP4,292, 2024-01-25 08:50:44,TRUE,8,292,0,1,0,0,0,0,0,0,,0,
24-008_292,IMG_0059.MP4,292, 2024-01-25 09:00:38,TRUE,8,292,0,1,2,0,0,0,0,0,,0,
24-008_292,IMG_0060.MP4,292, 2024-01-25 09:03:12,TRUE,8,292,0,2,3,0,0,0,0,0,,0,
24-008_292,IMG_0061.MP4,292, 2024-01-25 09:18:20,TRUE,8,292,0,0,2,0,0,0,0,0,,0,
24-008_292,IMG_0062.MP4,292, 2024-01-25 09:23:44,TRUE,8,292,0,0,2,0,0,0,0,0,,0,
24-008_292,IMG_0063.MP4,292, 2024-01-25 09:40:18,TRUE,8,292,0,1,2,0,0,0,0,0,,0,
24-008_292,IMG_0064.MP4,292, 2024-01-25 09:48:42,TRUE,8,292,0,0,1,0,0,0,0,0,,0,
24-008_292,IMG_0065.MP4,292, 2024-01-25 10:16:48,TRUE,8,292,0,0,2,0,0,0,0,0,,0,
24-008_292,IMG_0066.MP4,292, 2024-01-25 11:22:00,TRUE,8,292,0,0,1,0,0,0,0,0,CAJA,1,
24-008_292,IMG_0067.MP4,292, 2024-01-25 11:27:36,TRUE,8,292,0,0,1,0,0,0,0,0,,0,
24-008_292,IMG_0068.MP4,292, 2024-01-25 11:31:48,TRUE,8,292,0,0,0,0,0,0,0,0,CAJA,1,1 CLNU
24-008_292,IMG_0069.MP4,292, 2024-01-25 15:16:22,TRUE,8,292,0,1,0,0,0,0,0,0,,0,
24-008_292,IMG_0070.MP4,292, 2024-01-25 15:18:18,TRUE,8,292,0,1,0,0,0,0,0,0,,0,
24-008_292,IMG_0071.MP4,292, 2024-01-26 13:24:12,TRUE,8,292,0,1,0,0,0,0,0,0,,0,
24-008_292,IMG_0072.MP4,292, 2024-01-26 13:29:18,TRUE,8,292,0,1,0,0,0,0,0,0,,0,
24-008_292,IMG_0073.MP4,292, 2024-01-26 13:35:44,TRUE,8,292,0,1,0,0,0,0,0,0,,0,
24-008_292,IMG_0074.MP4,292, 2024-01-26 13:39:30,TRUE,8,292,0,0,0,0,0,0,0,0,,0,
24-008_292,IMG_0075.MP4,292, 2024-01-28 07:20:38,TRUE,8,292,0,0,3,0,0,0,0,0,,0,
24-008_292,IMG_0076.MP4,292, 2024-01-30 07:48:14,TRUE,8,292,0,1,0,0,0,0,0,0,,0,
24-008_292,IMG_0077.MP4,292, 2024-02-02 11:29:26,TRUE,8,292,0,0,2,0,0,0,0,0,,0,
24-008_292,IMG_0078.MP4,292, 2024-02-06 14:02:20,TRUE,8,292,0,0,0,0,0,0,0,0,,0,new snow covered carcass
24-008_292,IMG_0079.MP4,292, 2024-02-06 14:56:42,TRUE,8,292,0,0,0,0,0,0,0,0,,0,
24-008_292,IMG_0080.MP4,292, 2024-02-07 13:10:14,TRUE,8,292,0,0,0,0,0,0,0,0,,0,
24-008_292,IMG_0081.MP4,292, 2024-02-07 13:16:52,TRUE,8,292,0,0,0,0,0,0,0,0,,0,
24-008_292,IMG_0082.MP4,292, 2024-02-07 13:18:46,TRUE,8,292,0,0,0,0,0,0,0,0,,0,
24-008_292,IMG_0083.MP4,292, 2024-02-07 13:20:24,TRUE,8,292,0,0,0,0,0,0,0,0,,0,
24-008_292,IMG_0084.MP4,292, 2024-02-07 13:21:48,TRUE,8,292,0,0,0,0,0,0,0,0,,0,
24-008_292,IMG_0085.MP4,292, 2024-02-07 13:22:56,TRUE,8,292,0,0,0,0,0,0,0,0,,0,
24-008_292,IMG_0086.MP4,292, 2024-02-07 14:24:54,TRUE,8,292,0,0,0,0,0,0,0,0,mule deer,2,
24-008_292,IMG_0087.MP4,292, 2024-02-07 14:26:38,TRUE,8,292,0,0,0,0,0,0,0,0,mule deer,5,
24-008_292,IMG_0088.MP4,292, 2024-02-07 14:28:10,TRUE,8,292,0,0,0,0,0,0,0,0,mule deer,1,
24-008_292,IMG_0089.MP4,292, 2024-02-07 14:32:10,TRUE,8,292,0,0,0,0,0,0,0,0,mule deer,1,
24-008_292,IMG_0090.MP4,292, 2024-02-09 00:41:08,FALSE,8,292,0,0,0,0,0,0,0,0,,0,
24-008_292,IMG_0091.MP4,292, 2024-02-13 10:16:40,FALSE,8,292,0,0,0,0,0,0,0,0,,0,retrieval
24-008_292,IMG_0092.MP4,292, 2024-02-13 10:17:50,FALSE,8,292,0,0,0,0,0,0,0,0,,0,
