RootFolder,File,RelativePath,DateTime,DayTime,deployement_number,photo_camera_id,cougar,raven,magpie,coyote,golden_eagle,bald_eagle,wolf,fox,other_species,other_count,comment
24-011_295,IMG_0001.MP4,DCIM\100_BTCF , 2024-01-25 09:48:28,TRUE,9,295,0,0,0,0,0,0,0,0,,0,set up
24-011_295,IMG_0002.MP4,DCIM\100_BTCF , 2024-01-25 09:50:26,TRUE,9,295,0,0,0,0,0,0,0,0,,0,set up
24-011_295,IMG_0003.MP4,DCIM\100_BTCF , 2024-01-25 09:52:06,TRUE,9,295,0,0,0,0,0,0,0,0,,0,set up
24-011_295,IMG_0004.MP4,DCIM\100_BTCF , 2024-01-25 09:53:18,TRUE,9,295,0,0,0,0,0,0,0,0,,0,set up
24-011_295,IMG_0005.MP4,DCIM\100_BTCF , 2024-01-25 09:54:40,TRUE,9,295,0,0,0,0,0,0,0,0,,0,set up
24-011_295,IMG_0006.MP4,DCIM\100_BTCF , 2024-01-25 09:57:56,TRUE,9,295,0,0,0,0,0,0,0,0,,0,set up
24-011_295,IMG_0007.MP4,DCIM\100_BTCF , 2024-01-25 09:59:32,TRUE,9,295,0,0,0,0,0,0,0,0,,0,set up
24-011_295,IMG_0008.MP4,DCIM\100_BTCF , 2024-01-25 10:02:14,TRUE,9,295,0,0,0,0,0,0,0,0,,0,set up
24-011_295,IMG_0009.MP4,DCIM\100_BTCF , 2024-01-25 10:03:28,TRUE,9,295,0,0,0,0,0,0,0,0,,0,set up
24-011_295,IMG_0010.MP4,DCIM\100_BTCF , 2024-01-25 10:04:54,TRUE,9,295,0,0,0,0,0,0,0,0,,0,set up
24-011_295,IMG_0011.MP4,DCIM\100_BTCF , 2024-01-25 10:06:28,TRUE,9,295,0,0,0,0,0,0,0,0,,0,set up
24-011_295,IMG_0012.MP4,DCIM\100_BTCF , 2024-01-25 10:21:20,TRUE,9,295,0,0,1,0,0,0,0,0,,0,
24-011_295,IMG_0013.MP4,DCIM\100_BTCF , 2024-01-25 10:25:44,TRUE,9,295,0,0,4,0,0,0,0,0,,0,
