RootFolder,File,RelativePath,DateTime,DeleteFlag,DayTime,deployement_number,photo_camera_id,cougar,raven,magpie,coyote,golden_eagle,bald_eagle,wolf,fox,other_species,other_count,comment,
23-002_242_P,IMG_0062.JPG,DCIM\100_BTCF, 2023-01-09 11:57:17,false,true,2,242,0,0,8,0,0,0,0,0,,0,,
23-002_242_P,IMG_0063.JPG,DCIM\100_BTCF, 2023-01-09 11:57:19,false,true,2,242,0,0,8,0,0,0,0,0,,0,,
23-002_242_P,IMG_0064.JPG,DCIM\100_BTCF, 2023-01-09 11:57:22,false,true,2,242,0,0,9,0,0,0,0,0,,0,,
23-002_242_P,IMG_0065.JPG,DCIM\100_BTCF, 2023-01-09 11:57:24,false,true,2,242,0,0,8,0,0,0,0,0,,0,,
23-002_242_P,IMG_0066.JPG,DCIM\100_BTCF, 2023-01-09 11:58:30,false,true,2,242,0,0,8,0,0,0,0,0,,0,,
23-002_242_P,IMG_0067.JPG,DCIM\100_BTCF, 2023-01-09 11:58:32,false,true,2,242,0,0,8,0,0,0,0,0,,0,,
23-002_242_P,IMG_0068.JPG,DCIM\100_BTCF, 2023-01-09 11:58:34,false,true,2,242,0,0,8,0,0,0,0,0,,0,,
23-002_242_P,IMG_0069.JPG,DCIM\100_BTCF, 2023-01-09 11:58:37,false,true,2,242,0,0,9,0,0,0,0,0,,0,,
23-002_242_P,IMG_0070.JPG,DCIM\100_BTCF, 2023-01-09 11:58:39,false,true,2,242,0,0,9,0,0,0,0,0,,0,,
23-002_242_P,IMG_0071.JPG,DCIM\100_BTCF, 2023-01-09 11:59:47,false,true,2,242,0,0,10,0,0,0,0,0,,0,,
23-002_242_P,IMG_0072.JPG,DCIM\100_BTCF, 2023-01-09 11:59:48,false,true,2,242,0,0,11,0,0,0,0,0,,0,,
23-002_242_P,IMG_0073.JPG,DCIM\100_BTCF, 2023-01-09 11:59:51,false,true,2,242,0,0,11,0,0,0,0,0,,0,,
23-002_242_P,IMG_0074.JPG,DCIM\100_BTCF, 2023-01-09 11:59:53,false,true,2,242,0,0,10,0,0,0,0,0,,0,,
23-002_242_P,IMG_0075.JPG,DCIM\100_BTCF, 2023-01-09 11:59:55,false,true,2,242,0,0,13,0,0,0,0,0,,0,,
23-002_242_P,IMG_0076.JPG,DCIM\100_BTCF, 2023-01-09 12:02:31,false,true,2,242,0,0,8,0,0,0,0,0,,0,,
23-002_242_P,IMG_0077.JPG,DCIM\100_BTCF, 2023-01-09 12:02:32,false,true,2,242,0,0,7,0,0,0,0,0,,0,,
23-002_242_P,IMG_0078.JPG,DCIM\100_BTCF, 2023-01-09 12:02:35,false,true,2,242,0,0,7,0,0,0,0,0,,0,,
23-002_242_P,IMG_0079.JPG,DCIM\100_BTCF, 2023-01-09 12:02:37,false,true,2,242,0,0,7,0,0,0,0,0,,0,,
23-002_242_P,IMG_0080.JPG,DCIM\100_BTCF, 2023-01-09 12:02:39,false,true,2,242,0,0,6,0,0,0,0,0,,0,,
23-002_242_P,IMG_0081.JPG,DCIM\100_BTCF, 2023-01-09 12:05:09,false,true,2,242,0,0,0,0,0,0,0,0,,0,,
23-002_242_P,IMG_0082.JPG,DCIM\100_BTCF, 2023-01-09 12:05:11,false,true,2,242,0,0,9,0,0,0,0,0,,0,,
23-002_242_P,IMG_0083.JPG,DCIM\100_BTCF, 2023-01-09 12:05:13,false,true,2,242,0,0,8,0,0,0,0,0,,0,,
23-002_242_P,IMG_0084.JPG,DCIM\100_BTCF, 2023-01-09 12:05:15,false,true,2,242,0,0,11,0,0,0,0,0,,0,,
23-002_242_P,IMG_0085.JPG,DCIM\100_BTCF, 2023-01-09 12:05:17,false,true,2,242,0,0,10,0,0,0,0,0,,0,,
23-002_242_P,IMG_0086.JPG,DCIM\100_BTCF, 2023-01-09 12:06:35,false,true,2,242,0,0,8,0,0,0,0,0,,0,,
23-002_242_P,IMG_0087.JPG,DCIM\100_BTCF, 2023-01-09 12:06:37,false,true,2,242,0,0,8,0,0,0,0,0,,0,,
23-002_242_P,IMG_0088.JPG,DCIM\100_BTCF, 2023-01-09 12:06:39,false,true,2,242,0,0,8,0,0,0,0,0,,0,,
23-002_242_P,IMG_0089.JPG,DCIM\100_BTCF, 2023-01-09 12:06:42,false,true,2,242,0,0,8,0,0,0,0,0,,0,,
23-002_242_P,IMG_0090.JPG,DCIM\100_BTCF, 2023-01-09 12:06:44,false,true,2,242,0,0,8,0,0,0,0,0,,0,,
23-002_242_P,IMG_0091.JPG,DCIM\100_BTCF, 2023-01-09 12:07:50,false,true,2,242,0,0,8,0,0,0,0,0,,0,,
23-002_242_P,IMG_0092.JPG,DCIM\100_BTCF, 2023-01-09 12:07:52,false,true,2,242,0,0,7,0,0,0,0,0,,0,,
23-002_242_P,IMG_0093.JPG,DCIM\100_BTCF, 2023-01-09 12:07:54,false,true,2,242,0,0,8,0,0,0,0,0,,0,,
23-002_242_P,IMG_0094.JPG,DCIM\100_BTCF, 2023-01-09 12:07:56,false,true,2,242,0,0,7,0,0,0,0,0,,0,,
23-002_242_P,IMG_0095.JPG,DCIM\100_BTCF, 2023-01-09 12:07:58,false,true,2,242,0,0,7,0,0,0,0,0,,0,,
23-002_242_P,IMG_0096.JPG,DCIM\100_BTCF, 2023-01-09 12:09:12,false,true,2,242,0,0,9,0,0,0,0,0,,0,,
23-002_242_P,IMG_0097.JPG,DCIM\100_BTCF, 2023-01-09 12:09:14,false,true,2,242,0,0,10,0,0,0,0,0,,0,,
23-002_242_P,IMG_0098.JPG,DCIM\100_BTCF, 2023-01-09 12:09:16,false,true,2,242,0,0,10,0,0,0,0,0,,0,,
23-002_242_P,IMG_0099.JPG,DCIM\100_BTCF, 2023-01-09 12:09:19,false,true,2,242,0,0,9,0,0,0,0,0,,0,,
23-002_242_P,IMG_0100.JPG,DCIM\100_BTCF, 2023-01-09 12:09:21,false,true,2,242,0,0,10,0,0,0,0,0,,0,,
23-002_242_P,IMG_0101.JPG,DCIM\100_BTCF, 2023-01-09 12:12:53,false,true,2,242,0,0,10,0,0,0,0,0,,0,,
23-002_242_P,IMG_0102.JPG,DCIM\100_BTCF, 2023-01-09 12:12:54,false,true,2,242,0,0,9,0,0,0,0,0,,0,,
23-002_242_P,IMG_0103.JPG,DCIM\100_BTCF, 2023-01-09 12:12:57,false,true,2,242,0,0,8,0,0,0,0,0,,0,,
